Id;LotFrontage;LotArea;Street;Utilities;Condition1;YearBuilt;Heating;HeatingQC;CentralAir;1stFlrSF;2ndFlrSF;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;KitchenQual;TotRmsAbvGrd;GarageCars;GarageArea;MoSold;YrSold;SaleType;SaleCondition;SalePrice
1352;70;9247;Pave;AllPub;Norm;1962;GasA;Ex;Y;858;858;1;1;4;1;TA;8;2;490;3;2008;WD;Normal;171000
1353;50;6000;Pave;AllPub;Norm;1937;GasA;TA;Y;786;390;1;0;2;1;TA;4;2;624;7;2009;WD;Normal;134900
1354;56;14720;Pave;AllPub;Norm;1995;GasA;Ex;Y;2053;1185;2;1;4;1;Gd;9;3;666;3;2010;WD;Normal;410000
1355;NA;10316;Pave;AllPub;Norm;2000;GasA;Ex;Y;992;873;2;1;3;1;Gd;7;3;839;6;2008;WD;Normal;235000
1356;102;10192;Pave;AllPub;Norm;1968;GasA;Gd;Y;1222;698;3;0;4;1;Gd;8;2;487;9;2006;WD;Normal;170000
1357;NA;9477;Pave;AllPub;Norm;1966;GasA;TA;Y;892;0;1;0;3;1;TA;5;1;264;10;2008;WD;Normal;110000
1358;NA;12537;Pave;AllPub;Norm;1971;GasA;Ex;Y;1078;0;1;1;3;1;TA;6;2;500;4;2010;WD;Normal;149900
1359;NA;2117;Pave;AllPub;Norm;2000;GasA;Ex;Y;769;804;2;1;3;1;Gd;5;2;440;6;2010;WD;Normal;177500
1360;129;16737;Pave;AllPub;Norm;2004;GasA;Ex;Y;1980;0;2;0;3;1;Ex;8;3;770;9;2006;WD;Normal;315000
1361;51;9842;Pave;AllPub;Feedr;1921;GasA;Ex;Y;990;1611;3;1;4;1;TA;8;2;621;5;2008;WD;Normal;189000
1362;124;16158;Pave;AllPub;Norm;2005;GasA;Ex;Y;1530;0;2;0;3;1;Gd;7;2;430;6;2009;WD;Normal;260000
1363;NA;12513;Pave;AllPub;Feedr;1920;GasA;Gd;Y;1281;457;2;0;4;1;TA;7;1;368;6;2009;WD;Normal;104900
1364;73;8499;Pave;AllPub;Norm;2006;GasA;Ex;Y;616;796;2;1;3;1;Gd;6;2;432;3;2007;New;Partial;156932
1365;30;3180;Pave;AllPub;Norm;2005;GasA;Ex;Y;520;600;2;1;2;1;Gd;4;2;480;4;2006;WD;Abnorml;144152
1366;NA;7500;Pave;AllPub;Norm;2000;GasA;Ex;Y;814;860;2;1;3;1;Gd;7;2;663;1;2010;WD;Normal;216000
1367;68;9179;Pave;AllPub;Norm;1999;GasA;Ex;Y;882;908;2;1;3;1;Gd;7;2;588;6;2008;WD;Abnorml;193000
1368;41;2665;Pave;AllPub;Norm;1977;GasA;Ex;Y;925;550;2;0;4;1;TA;6;1;336;7;2006;WD;Normal;127000
1369;NA;4435;Pave;AllPub;Norm;2003;GasA;Ex;Y;848;0;1;0;1;1;Gd;4;2;420;6;2009;WD;Normal;144000
1370;48;10635;Pave;AllPub;Norm;2003;GasA;Ex;Y;1668;0;2;0;3;1;Gd;8;2;502;5;2010;WD;Normal;232000
1371;90;5400;Pave;AllPub;Artery;1920;GasA;Ex;Y;840;534;1;0;2;1;TA;6;1;338;10;2009;WD;Normal;105000
1372;80;9600;Pave;AllPub;Norm;1955;GasA;Gd;Y;1661;0;1;0;3;1;Gd;8;1;377;10;2008;WD;Normal;165500
1373;75;9750;Pave;AllPub;Norm;1998;GasA;Ex;Y;1108;989;2;1;3;1;Gd;8;2;583;6;2006;WD;Normal;274300
1374;NA;11400;Pave;AllPub;Norm;2001;GasA;Ex;Y;2633;0;2;1;2;1;Ex;8;3;804;3;2007;WD;Normal;466500
1375;85;10625;Pave;AllPub;Norm;2005;GasA;Ex;Y;1026;932;2;1;3;1;Gd;9;3;936;7;2008;WD;Normal;250000
1376;89;10991;Pave;AllPub;Norm;2007;GasA;Ex;Y;1571;0;2;0;3;1;Gd;7;3;722;12;2007;New;Partial;239000
1377;52;6292;Pave;AllPub;Norm;1930;GasA;TA;N;790;0;1;0;2;1;TA;4;1;160;4;2008;WD;Normal;91000
1378;60;10998;Pave;AllPub;Norm;1941;GasA;Ex;Y;984;620;2;0;3;1;TA;6;2;660;7;2009;WD;Normal;117000
1379;21;1953;Pave;AllPub;Norm;1973;GasA;TA;Y;483;504;1;1;2;1;TA;5;1;264;6;2006;WD;Normal;83000
1380;73;9735;Pave;AllPub;Norm;2006;GasA;Gd;Y;754;640;2;1;3;1;Gd;7;2;400;5;2008;WD;Normal;167500
1381;45;8212;Pave;AllPub;Norm;1914;GasA;TA;N;864;0;1;0;2;1;TA;5;1;200;6;2010;WD;Normal;58500
1382;NA;12925;Pave;AllPub;Norm;1970;GasA;Ex;Y;2117;0;2;1;4;1;TA;7;2;550;5;2008;WD;Normal;237500
1383;60;7200;Pave;AllPub;Norm;1920;GasA;Ex;Y;998;764;1;1;4;1;Gd;8;2;576;10;2006;WD;Normal;157000
1384;NA;25339;Pave;AllPub;Norm;1918;GasA;Ex;Y;1416;0;2;0;3;1;Gd;7;2;576;8;2007;WD;Normal;112000
1385;60;9060;Pave;AllPub;Norm;1939;GasA;TA;Y;698;560;1;0;2;1;TA;6;1;280;10;2009;WD;Normal;105000
1386;40;5436;Pave;AllPub;Norm;1922;GasA;Gd;Y;796;358;1;0;3;1;Gd;7;1;240;5;2010;WD;Normal;125500
1387;80;16692;Pave;AllPub;RRAn;1978;GasA;TA;Y;1392;1392;3;1;5;1;Gd;12;2;564;7;2006;WD;Normal;250000
1388;60;8520;Pave;AllPub;Artery;1916;GasW;TA;N;1664;862;2;0;5;1;Gd;10;1;216;8;2007;CWD;Family;136000
1389;42;14892;Pave;AllPub;Norm;2006;GasA;Ex;Y;1746;0;2;0;3;1;Ex;7;3;758;10;2009;WD;Normal;377500
1390;60;6000;Pave;AllPub;Norm;1941;GasA;Ex;Y;869;349;1;0;3;1;TA;6;2;440;3;2007;WD;Normal;131000
1391;70;9100;Pave;AllPub;Norm;2000;GasA;Ex;Y;1525;0;2;0;3;1;Gd;6;2;541;9;2006;WD;Normal;235000
1392;65;8944;Pave;AllPub;Norm;1967;GasA;TA;Y;1584;0;2;0;4;2;TA;8;3;792;4;2009;WD;Normal;124000
1393;68;7838;Pave;AllPub;Norm;1967;GasA;TA;Y;900;0;1;0;3;1;TA;6;1;288;12;2006;WD;Normal;123000
1394;60;10800;Pave;AllPub;Norm;1905;GasA;Ex;N;1221;691;2;0;3;2;TA;7;2;672;4;2008;WD;Normal;163000
1395;53;4045;Pave;AllPub;Norm;2006;GasA;Ex;Y;1500;0;2;0;2;1;Gd;6;3;648;10;2006;New;Partial;246578
1396;88;12665;Pave;AllPub;Norm;2005;GasA;Ex;Y;1133;1349;2;1;4;1;Gd;9;3;642;2;2007;WD;Normal;281213
1397;NA;57200;Pave;AllPub;Norm;1948;GasA;TA;Y;1687;0;1;0;3;1;TA;7;2;572;6;2010;WD;Normal;160000
1398;51;6120;Pave;AllPub;Norm;1920;GasA;Ex;Y;939;574;1;1;4;1;TA;8;1;180;5;2007;WD;Normal;137500
1399;60;7200;Pave;AllPub;Norm;1950;GasA;Gd;Y;1136;768;1;1;3;1;TA;7;1;240;5;2009;WD;Normal;138000
1400;51;6171;Pave;AllPub;Norm;1925;GasA;Ex;Y;1160;448;2;1;3;1;Gd;7;1;216;10;2009;WD;Normal;137450
1401;50;6000;Pave;AllPub;Norm;1929;GasA;TA;Y;950;208;1;0;3;1;TA;5;1;208;7;2008;WD;Normal;120000
1402;62;7415;Pave;AllPub;Norm;2004;GasA;Ex;Y;864;729;2;1;3;1;TA;8;2;398;4;2008;WD;Normal;193000
1403;64;6762;Pave;AllPub;Norm;2006;GasA;Ex;Y;1294;0;2;0;2;1;Gd;6;2;662;7;2006;New;Partial;193879
1404;49;15256;Pave;AllPub;RRAn;2007;GasA;Ex;Y;1464;0;2;0;3;1;Gd;6;3;754;8;2007;WD;Normal;282922
1405;60;10410;Pave;AllPub;Artery;1915;GasA;TA;Y;694;520;1;0;3;1;TA;6;3;936;1;2006;WD;Family;105000
1406;44;3842;Pave;AllPub;Norm;2004;GasA;Ex;Y;1646;0;2;0;2;1;Gd;5;2;482;1;2008;WD;Normal;275000
1407;70;8445;Pave;AllPub;Norm;1972;GasA;TA;Y;768;0;1;0;2;1;TA;5;2;396;3;2009;WD;Normal;133000
1408;NA;8780;Pave;AllPub;Norm;1985;GasA;Ex;Y;833;0;1;0;3;1;TA;5;0;0;3;2009;WD;Normal;112000
1409;60;7740;Pave;AllPub;Norm;1910;GasA;Gd;Y;741;622;1;0;3;1;TA;6;2;528;6;2010;WD;Normal;125500
1410;46;20544;Pave;AllPub;Norm;1986;GasA;Gd;Y;1236;857;2;1;3;1;TA;7;2;542;11;2008;WD;Normal;215000
1411;79;12420;Pave;AllPub;Norm;2001;GasA;Ex;Y;944;896;2;1;3;1;Gd;6;2;622;6;2009;WD;Normal;230000
1412;80;9600;Pave;AllPub;Norm;1950;GasA;Ex;Y;1112;556;1;1;3;1;TA;6;1;271;9;2009;WD;Normal;140000
1413;60;7200;Pave;AllPub;Norm;1949;Wall;Fa;N;1040;0;2;0;2;2;TA;6;2;420;6;2009;WD;Normal;90000
1414;88;10994;Pave;AllPub;Norm;2005;GasA;Ex;Y;1844;0;2;0;2;1;Gd;7;2;620;9;2009;COD;Abnorml;257000
1415;64;13053;Pave;AllPub;Norm;1923;GasA;Gd;Y;1053;795;1;1;4;1;Gd;8;2;370;6;2008;WD;Normal;207000
1416;51;3635;Pave;AllPub;Norm;2007;GasA;Ex;Y;1569;0;2;0;1;1;Gd;7;3;660;5;2009;WD;Normal;175900
1417;60;11340;Pave;AllPub;Norm;1885;GasA;Gd;Y;1246;1044;2;0;4;2;TA;11;2;560;4;2010;WD;Normal;122500
1418;NA;16545;Pave;AllPub;Norm;1998;GasA;Ex;Y;1310;1140;2;1;3;1;Gd;7;3;1069;5;2009;WD;Normal;340000
1419;71;9204;Pave;AllPub;Norm;1963;GasA;TA;Y;1144;0;1;1;3;1;TA;6;1;336;8;2008;COD;Normal;124000
1420;NA;16381;Pave;AllPub;Norm;1969;GasA;Gd;Y;1844;0;2;0;3;1;Gd;7;2;540;12;2006;WD;Normal;223000
1421;90;11700;Pave;AllPub;Norm;1968;GasA;Gd;Y;708;708;2;1;3;1;TA;7;2;776;5;2006;WD;Normal;179900
1422;53;4043;Pave;AllPub;Norm;1977;GasA;TA;Y;1069;0;2;0;2;1;TA;4;2;440;7;2010;WD;Normal;127500
1423;37;4435;Pave;AllPub;Norm;2003;GasA;Ex;Y;848;0;1;0;1;1;Gd;3;2;420;3;2008;WD;Normal;136500
1424;NA;19690;Pave;AllPub;Norm;1966;GasA;TA;Y;1575;626;2;0;4;1;Gd;8;2;432;8;2006;WD;Alloca;274970
1425;NA;9503;Pave;AllPub;Norm;1958;GasA;TA;Y;1344;0;1;0;2;1;TA;6;1;484;6;2007;WD;Normal;144000
1426;80;10721;Pave;AllPub;Norm;1959;GasA;Ex;Y;1252;0;1;0;3;1;Gd;7;2;528;10;2008;WD;Normal;142000
1427;81;10944;Pave;AllPub;Norm;1994;GasA;Ex;Y;1223;904;2;1;3;1;Gd;5;2;525;8;2008;WD;Normal;271000
1428;60;10930;Pave;AllPub;Artery;1945;GasA;TA;Y;1048;510;1;1;3;1;TA;6;1;288;4;2008;WD;Normal;140000
1429;60;7200;Pave;AllPub;Norm;1940;GasA;TA;Y;804;0;1;0;2;1;Gd;4;1;240;2;2010;WD;Abnorml;119000
1430;NA;12546;Pave;AllPub;Norm;1981;GasA;Ex;Y;1440;0;2;0;3;1;Gd;7;2;467;4;2007;WD;Normal;182900
1431;60;21930;Pave;AllPub;RRAn;2005;GasA;Ex;Y;734;1104;2;1;4;1;TA;7;2;372;7;2006;WD;Normal;192140
1432;NA;4928;Pave;AllPub;Norm;1976;GasA;TA;Y;958;0;2;0;2;1;TA;5;2;440;10;2009;WD;Normal;143750
1433;60;10800;Pave;AllPub;Norm;1927;GasA;TA;Y;968;0;2;0;4;1;TA;5;1;216;8;2007;WD;Normal;64500
1434;93;10261;Pave;AllPub;Norm;2000;GasA;Ex;Y;962;830;2;1;3;1;TA;8;2;451;5;2008;WD;Normal;186500
1435;80;17400;Pave;AllPub;Norm;1977;GasA;Fa;Y;1126;0;2;0;3;1;TA;5;2;484;5;2006;WD;Normal;160000
1436;80;8400;Pave;AllPub;Norm;1962;GasA;TA;Y;1537;0;1;1;3;1;Gd;7;2;462;7;2008;COD;Abnorml;174000
1437;60;9000;Pave;AllPub;Norm;1971;GasA;TA;Y;864;0;1;0;3;1;TA;5;2;528;5;2007;WD;Normal;120500
1438;96;12444;Pave;AllPub;Norm;2008;GasA;Ex;Y;1932;0;2;0;2;1;Ex;7;3;774;11;2008;New;Partial;394617
1439;90;7407;Pave;AllPub;Artery;1957;GasA;TA;Y;1236;0;1;0;2;1;TA;6;2;923;4;2010;WD;Normal;149700
1440;80;11584;Pave;AllPub;Norm;1979;GasA;TA;Y;1040;685;2;1;3;1;TA;6;2;550;11;2007;WD;Normal;197000
1441;79;11526;Pave;AllPub;Norm;1922;GasA;Fa;Y;1423;748;2;0;3;1;TA;11;2;672;9;2008;WD;Normal;191000
1442;NA;4426;Pave;AllPub;Norm;2004;GasA;Ex;Y;848;0;1;0;1;1;Gd;3;2;420;5;2008;WD;Normal;149300
1443;85;11003;Pave;AllPub;Norm;2008;GasA;Ex;Y;1026;981;2;1;3;1;Ex;10;3;812;4;2009;WD;Normal;310000
1444;NA;8854;Pave;AllPub;Norm;1916;Grav;Fa;N;952;0;1;0;2;1;Fa;4;1;192;5;2009;WD;Normal;121000
1445;63;8500;Pave;AllPub;Norm;2004;GasA;Ex;Y;1422;0;2;0;3;1;Gd;7;2;626;11;2007;WD;Normal;179600
1446;70;8400;Pave;AllPub;Norm;1966;GasA;Gd;Y;913;0;1;0;3;1;TA;6;1;240;5;2007;WD;Normal;129000
1447;NA;26142;Pave;AllPub;Norm;1962;GasA;TA;Y;1188;0;1;0;3;1;TA;6;1;312;4;2010;WD;Normal;157900
1448;80;10000;Pave;AllPub;Norm;1995;GasA;Ex;Y;1220;870;2;1;3;1;Gd;8;2;556;12;2007;WD;Normal;240000
1449;70;11767;Pave;AllPub;Norm;1910;GasA;Gd;N;796;550;1;1;2;1;TA;6;1;384;5;2007;WD;Normal;112000
1450;21;1533;Pave;AllPub;Norm;1970;GasA;Ex;Y;630;0;1;0;1;1;Ex;3;0;0;8;2006;WD;Abnorml;92000
1451;60;9000;Pave;AllPub;Norm;1974;GasA;TA;Y;896;896;2;2;4;2;TA;8;0;0;9;2009;WD;Normal;136000
1452;78;9262;Pave;AllPub;Norm;2008;GasA;Ex;Y;1578;0;2;0;3;1;Ex;7;3;840;5;2009;New;Partial;287090
1453;35;3675;Pave;AllPub;Norm;2005;GasA;Gd;Y;1072;0;1;0;2;1;TA;5;2;525;5;2006;WD;Normal;145000
1454;90;17217;Pave;AllPub;Norm;2006;GasA;Ex;Y;1140;0;1;0;3;1;TA;6;0;0;7;2006;WD;Abnorml;84500
1455;62;7500;Pave;AllPub;Norm;2004;GasA;Ex;Y;1221;0;2;0;2;1;Gd;6;2;400;10;2009;WD;Normal;185000
1456;62;7917;Pave;AllPub;Norm;1999;GasA;Ex;Y;953;694;2;1;3;1;TA;7;2;460;8;2007;WD;Normal;175000
1457;85;13175;Pave;AllPub;Norm;1978;GasA;TA;Y;2073;0;2;0;3;1;TA;7;2;500;2;2010;WD;Normal;210000
1458;66;9042;Pave;AllPub;Norm;1941;GasA;Ex;Y;1188;1152;2;0;4;1;Gd;9;1;252;5;2010;WD;Normal;266500
1459;68;9717;Pave;AllPub;Norm;1950;GasA;Gd;Y;1078;0;1;0;2;1;Gd;5;1;240;4;2010;WD;Normal;142125
1460;75;9937;Pave;AllPub;Norm;1965;GasA;Gd;Y;1256;0;1;1;3;1;TA;6;1;276;6;2008;WD;Normal;147500
